ID,L1,L2,A-1 Scene Domain (Level 1),A-1 Subcategory (Code + Name),A-2 Layout Structure,A-2 Imaging Method,A-2 Font and Text Form,A-2 Geometry and Arrangement,A-2 Image Quality,A-2 Lighting and Screen,A-2 Natural Interference,A-2 Adversarial / Misleading Factors,A-2 Language,A-2 Mixed Layout,Scene Category,A-1 Subcategory_Merged,A-1 Subcategory_Merged 10 Classes
,doc_parsing,ocr_datasets/doc_parsing/images/doc_parsing_formula_formula_handwriting_100/34077d5bd664.jpg,Documents & Office,D21 Handwritten Notes / Handwritten Papers,Charts / Schematics,Photo,Handwriting (Neat),Horizontal Layout,Clear,No Issue,Complex Background Texture / Pattern Over Text,No Interference,Latin-script Text,Non-mixed Layout,,D21 Handwritten Notes / Handwritten Papers,8-Handwritten Pages
,doc_parsing,ocr_datasets/doc_parsing/images/doc_parsing_formula_formula_handwriting_100/64969310bdf4.jpg,Documents & Office,D21 Handwritten Notes / Handwritten Papers,Charts / Schematics,Photo,Handwriting (Neat),Horizontal Layout,Clear,No Issue,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D21 Handwritten Notes / Handwritten Papers,8-Handwritten Pages
,doc_parsing,ocr_datasets/doc_parsing/images/doc_parsing_formula_formula_handwriting_100/ea21e7e72a76.jpg,Documents & Office,D21 Handwritten Notes / Handwritten Papers,Paragraphs,Photo,Handwriting (Neat),Horizontal Layout,Clear,Shadows / Overexposure / Underexposure,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D21 Handwritten Notes / Handwritten Papers,8-Handwritten Pages
,doc_parsing,ocr_datasets/doc_parsing/images/doc_parsing_formula_formula_handwriting_100/dad91b27e51d.jpg,Documents & Office,D21 Handwritten Notes / Handwritten Papers,Paragraphs,Photo,Handwriting (Neat),Horizontal Layout,Clear,Shadows / Overexposure / Underexposure,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D21 Handwritten Notes / Handwritten Papers,8-Handwritten Pages
,doc_parsing,ocr_datasets/doc_parsing/images/doc_parsing_formula_formula_handwriting_100/81beb8316031.jpg,Documents & Office,D21 Handwritten Notes / Handwritten Papers,Paragraphs,Photo,Handwriting (Neat),Dense Small Text / Very Long Lines,Clear,No Issue,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D21 Handwritten Notes / Handwritten Papers,8-Handwritten Pages
,doc_parsing,ocr_datasets/doc_parsing/images/doc_parsing_formula_formula_handwriting_100/a5e1ed58a2fd.jpg,Documents & Office,D21 Handwritten Notes / Handwritten Papers,Paragraphs,Photo,Handwriting (Neat),Obvious Perspective Distortion,Clear,No Issue,Occlusion / Missing Content (Folds / Missing Corners / Cropping / Stains),Distracting Text Injection,East Asian Text,Block-based Multilingual Layout,,D21 Handwritten Notes / Handwritten Papers,8-Handwritten Pages
,doc_parsing,ocr_datasets/doc_parsing/images/doc_parsing_formula_formula_handwriting_100/8639af97b137.jpg,Documents & Office,D21 Handwritten Notes / Handwritten Papers,Paragraphs,Photo,Handwriting (Neat),Obvious Rotation / Tilt,Clear,No Issue,Ticket Overlap / Multiple Receipts Stacked,No Interference,Latin-script Text,Non-mixed Layout,,D21 Handwritten Notes / Handwritten Papers,8-Handwritten Pages
,doc_parsing,ocr_datasets/doc_parsing/images/doc_parsing_formula_formula_handwriting_100/292bacd5d268.jpg,Documents & Office,D21 Handwritten Notes / Handwritten Papers,Paragraphs,Photo,Handwriting (Neat),Horizontal Layout,Clear,No Issue,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D21 Handwritten Notes / Handwritten Papers,8-Handwritten Pages
,doc_parsing,ocr_datasets/doc_parsing/images/doc_parsing_formula_formula_handwriting_100/b361934e1020.jpg,Documents & Office,D21 Handwritten Notes / Handwritten Papers,Paragraphs,Photo,Handwriting (Neat),Horizontal Layout,Clear,No Issue,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D21 Handwritten Notes / Handwritten Papers,8-Handwritten Pages
,doc_parsing,ocr_datasets/doc_parsing/images/doc_parsing_formula_formula_handwriting_100/b0e60ba583ed.jpg,Documents & Office,D21 Handwritten Notes / Handwritten Papers,Paragraphs,Photo,Handwriting (Neat),Dense Small Text / Very Long Lines,Clear,Shadows / Overexposure / Underexposure,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D21 Handwritten Notes / Handwritten Papers,8-Handwritten Pages
,doc_parsing,ocr_datasets/doc_parsing/images/doc_parsing_formula_formula_handwriting_100/3f3a91b0b44a.jpg,Documents & Office,D21 Handwritten Notes / Handwritten Papers,Paragraphs,Photo,Handwriting (Neat),Obvious Perspective Distortion,Clear,Shadows / Overexposure / Underexposure,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D21 Handwritten Notes / Handwritten Papers,8-Handwritten Pages
,doc_parsing,ocr_datasets/doc_parsing/images/doc_parsing_formula_formula_handwriting_100/28d20db04319.jpg,Documents & Office,D21 Handwritten Notes / Handwritten Papers,Forms / Key-Value,Photo,Handwriting (Neat),Horizontal Layout,Clear,Shadows / Overexposure / Underexposure,No Issue,Distracting Text Injection,Latin-script Text,Non-mixed Layout,,D21 Handwritten Notes / Handwritten Papers,8-Handwritten Pages
,doc_parsing,ocr_datasets/doc_parsing/images/doc_parsing_formula_formula_handwriting_100/0a699a34a854.jpg,Documents & Office,D21 Handwritten Notes / Handwritten Papers,Paragraphs,Photo,Handwriting (Neat),Dense Small Text / Very Long Lines,Clear,No Issue,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D21 Handwritten Notes / Handwritten Papers,8-Handwritten Pages
,doc_parsing,ocr_datasets/doc_parsing/images/doc_parsing_formula_formula_handwriting_100/e7b39c27b537.jpg,Documents & Office,D21 Handwritten Notes / Handwritten Papers,Paragraphs,Photo,Handwriting (Neat),Horizontal Layout,Clear,No Issue,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D21 Handwritten Notes / Handwritten Papers,8-Handwritten Pages
,doc_parsing,ocr_datasets/doc_parsing/images/doc_parsing_formula_formula_handwriting_100/a7a4b731dec1.jpg,Documents & Office,D21 Handwritten Notes / Handwritten Papers,Paragraphs,Photo,Handwriting (Neat),Horizontal Layout,Clear,No Issue,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D21 Handwritten Notes / Handwritten Papers,8-Handwritten Pages
,doc_parsing,ocr_datasets/doc_parsing/images/doc_parsing_formula_formula_handwriting_100/07ce29e3b8e9.jpg,Documents & Office,D21 Handwritten Notes / Handwritten Papers,Paragraphs,Photo,Handwriting (Neat),Horizontal Layout,Clear,No Issue,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D21 Handwritten Notes / Handwritten Papers,8-Handwritten Pages
,doc_parsing,ocr_datasets/doc_parsing/images/doc_parsing_formula_formula_handwriting_100/c22ca896fb6a.jpg,Documents & Office,D21 Handwritten Notes / Handwritten Papers,Paragraphs,Photo,Handwriting (Neat),Dense Small Text / Very Long Lines,Clear,No Issue,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D21 Handwritten Notes / Handwritten Papers,8-Handwritten Pages
,doc_parsing,ocr_datasets/doc_parsing/images/doc_parsing_formula_formula_handwriting_100/5fda33089bad.jpg,Documents & Office,D21 Handwritten Notes / Handwritten Papers,Paragraphs,Photo,Handwriting (Neat),Dense Small Text / Very Long Lines,Clear,Shadows / Overexposure / Underexposure,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D21 Handwritten Notes / Handwritten Papers,8-Handwritten Pages
,doc_parsing,ocr_datasets/doc_parsing/images/doc_parsing_formula_formula_handwriting_100/82b32250dc02.jpg,Documents & Office,D21 Handwritten Notes / Handwritten Papers,Paragraphs,Photo,Handwriting (Messy),Dense Small Text / Very Long Lines,Clear,No Issue,Complex Background Texture / Pattern Over Text,No Interference,Latin-script Text,Non-mixed Layout,,D21 Handwritten Notes / Handwritten Papers,8-Handwritten Pages
,doc_parsing,ocr_datasets/doc_parsing/images/doc_parsing_formula_formula_handwriting_100/76c7bf33e953.jpg,Documents & Office,D21 Handwritten Notes / Handwritten Papers,Paragraphs,Photo,Handwriting (Neat),Horizontal Layout,Clear,Shadows / Overexposure / Underexposure,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D21 Handwritten Notes / Handwritten Papers,8-Handwritten Pages
,doc_parsing,ocr_datasets/doc_parsing/images/doc_parsing_formula_formula_handwriting_100/d6b66a489171.jpg,Documents & Office,D21 Handwritten Notes / Handwritten Papers,Paragraphs,Photo,Handwriting (Neat),Obvious Rotation / Tilt,Clear,No Issue,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D21 Handwritten Notes / Handwritten Papers,8-Handwritten Pages
,doc_parsing,ocr_datasets/doc_parsing/images/doc_parsing_formula_formula_handwriting_100/88a007d5dcc2.jpg,Documents & Office,D21 Handwritten Notes / Handwritten Papers,Paragraphs,Photo,Handwriting (Neat),Horizontal Layout,Clear,No Issue,Occlusion / Missing Content (Folds / Missing Corners / Cropping / Stains),No Interference,Latin-script Text,Non-mixed Layout,,D21 Handwritten Notes / Handwritten Papers,8-Handwritten Pages
,doc_parsing,ocr_datasets/doc_parsing/images/doc_parsing_formula_formula_handwriting_100/495716db0822.jpg,Documents & Office,D01 Books / Textbooks / Handout Pages,Paragraphs,Photo,Printed Text,Obvious Rotation / Tilt,Clear,Shadows / Overexposure / Underexposure,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D01 Books / Textbooks / Handout Pages,1-Books & Academic
,doc_parsing,ocr_datasets/doc_parsing/images/doc_parsing_formula_formula_handwriting_100/8be6e430aa31.jpg,Documents & Office,D21 Handwritten Notes / Handwritten Papers,Paragraphs,Photo,Handwriting (Neat),Horizontal Layout,Clear,No Issue,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D21 Handwritten Notes / Handwritten Papers,8-Handwritten Pages
,doc_parsing,ocr_datasets/doc_parsing/images/doc_parsing_formula_formula_handwriting_100/a61e9a1e847d.jpg,Documents & Office,D21 Handwritten Notes / Handwritten Papers,Tables,Photo,Handwriting (Neat),Obvious Rotation / Tilt,Clear,No Issue,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D21 Handwritten Notes / Handwritten Papers,8-Handwritten Pages
,doc_parsing,ocr_datasets/doc_parsing/images/doc_parsing_formula_formula_handwriting_100/4408918d0b9b.jpg,Documents & Office,D21 Handwritten Notes / Handwritten Papers,Paragraphs,Photo,Handwriting (Neat),Horizontal Layout,Clear,Shadows / Overexposure / Underexposure,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D21 Handwritten Notes / Handwritten Papers,8-Handwritten Pages
,doc_parsing,ocr_datasets/doc_parsing/images/doc_parsing_formula_formula_handwriting_100/56a005e04336.jpg,Documents & Office,D21 Handwritten Notes / Handwritten Papers,Paragraphs,Photo,Handwriting (Neat),Horizontal Layout,Clear,No Issue,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D21 Handwritten Notes / Handwritten Papers,8-Handwritten Pages
,doc_parsing,ocr_datasets/doc_parsing/images/doc_parsing_formula_formula_handwriting_100/8f597ec9154e.jpg,Documents & Office,D21 Handwritten Notes / Handwritten Papers,Charts / Schematics,Photo,Handwriting (Neat),Obvious Perspective Distortion,Clear,No Issue,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D21 Handwritten Notes / Handwritten Papers,8-Handwritten Pages
,doc_parsing,ocr_datasets/doc_parsing/images/doc_parsing_formula_formula_handwriting_100/f64a543064e8.jpg,Documents & Office,D21 Handwritten Notes / Handwritten Papers,Paragraphs,Photo,Handwriting (Neat),Dense Small Text / Very Long Lines,Clear,No Issue,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D21 Handwritten Notes / Handwritten Papers,8-Handwritten Pages
,doc_parsing,ocr_datasets/doc_parsing/images/doc_parsing_formula_formula_handwriting_100/94aa99644a8e.jpg,Documents & Office,D21 Handwritten Notes / Handwritten Papers,Paragraphs,Photo,Handwriting (Neat),Horizontal Layout,Clear,No Issue,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D21 Handwritten Notes / Handwritten Papers,8-Handwritten Pages
,doc_parsing,ocr_datasets/doc_parsing/images/doc_parsing_formula_formula_handwriting_100/f71501ed2686.jpg,Documents & Office,D21 Handwritten Notes / Handwritten Papers,Paragraphs,Photo,Handwriting (Neat),Obvious Perspective Distortion,Clear,No Issue,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D21 Handwritten Notes / Handwritten Papers,8-Handwritten Pages
,doc_parsing,ocr_datasets/doc_parsing/images/doc_parsing_formula_formula_handwriting_100/758e736b4a0b.jpg,Documents & Office,D21 Handwritten Notes / Handwritten Papers,Charts / Schematics,Photo,Handwriting (Neat),Obvious Rotation / Tilt,Clear,Shadows / Overexposure / Underexposure,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D21 Handwritten Notes / Handwritten Papers,8-Handwritten Pages
,doc_parsing,ocr_datasets/doc_parsing/images/doc_parsing_formula_formula_handwriting_100/faa68e0d09ce.jpg,Documents & Office,D21 Handwritten Notes / Handwritten Papers,Paragraphs,Photo,Handwriting (Neat),Obvious Rotation / Tilt,Clear,Shadows / Overexposure / Underexposure,No Issue,No Interference,East Asian Text,Same-line Mixed Layout,,D21 Handwritten Notes / Handwritten Papers,8-Handwritten Pages
,doc_parsing,ocr_datasets/doc_parsing/images/doc_parsing_formula_formula_handwriting_100/709590b54b31.jpg,Documents & Office,D21 Handwritten Notes / Handwritten Papers,Paragraphs,Photo,Handwriting (Cursive),Dense Small Text / Very Long Lines,Clear,No Issue,Watermark Overlay,No Interference,Latin-script Text,Non-mixed Layout,,D21 Handwritten Notes / Handwritten Papers,8-Handwritten Pages
,doc_parsing,ocr_datasets/doc_parsing/images/doc_parsing_formula_formula_handwriting_100/4a4741fe981a.jpg,Documents & Office,D21 Handwritten Notes / Handwritten Papers,Paragraphs,Photo,Handwriting (Neat),Obvious Rotation / Tilt,Clear,No Issue,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D21 Handwritten Notes / Handwritten Papers,8-Handwritten Pages
,doc_parsing,ocr_datasets/doc_parsing/images/doc_parsing_formula_formula_handwriting_100/adf3df9007de.jpg,Documents & Office,D21 Handwritten Notes / Handwritten Papers,Paragraphs,Photo,Handwriting (Cursive),Dense Small Text / Very Long Lines,Clear,No Issue,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D21 Handwritten Notes / Handwritten Papers,8-Handwritten Pages
,doc_parsing,ocr_datasets/doc_parsing/images/doc_parsing_formula_formula_handwriting_100/c99796f8a758.jpg,Documents & Office,D21 Handwritten Notes / Handwritten Papers,Paragraphs,Photo,Handwriting (Neat),Obvious Rotation / Tilt,Clear,No Issue,Occlusion / Missing Content (Folds / Missing Corners / Cropping / Stains),Distracting Text Injection,Latin-script Text,Non-mixed Layout,,D21 Handwritten Notes / Handwritten Papers,8-Handwritten Pages
,doc_parsing,ocr_datasets/doc_parsing/images/doc_parsing_formula_formula_handwriting_100/de62096f3e4e.jpg,Documents & Office,D21 Handwritten Notes / Handwritten Papers,Paragraphs,Photo,Handwriting (Neat),Horizontal Layout,Clear,No Issue,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D21 Handwritten Notes / Handwritten Papers,8-Handwritten Pages
,doc_parsing,ocr_datasets/doc_parsing/images/doc_parsing_formula_formula_handwriting_100/8a3a48cea5f9.jpg,Documents & Office,D21 Handwritten Notes / Handwritten Papers,Paragraphs,Photo,Handwriting (Neat),Obvious Rotation / Tilt,Clear,Shadows / Overexposure / Underexposure,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D21 Handwritten Notes / Handwritten Papers,8-Handwritten Pages
,doc_parsing,ocr_datasets/doc_parsing/images/doc_parsing_formula_formula_handwriting_100/d0d3d6704203.jpg,Documents & Office,D21 Handwritten Notes / Handwritten Papers,Paragraphs,Photo,Handwriting (Neat),Horizontal Layout,Clear,No Issue,No Issue,Distracting Text Injection,Latin-script Text,Non-mixed Layout,,D21 Handwritten Notes / Handwritten Papers,8-Handwritten Pages
,doc_parsing,ocr_datasets/doc_parsing/images/doc_parsing_formula_formula_handwriting_100/21960204204f.jpg,Documents & Office,D21 Handwritten Notes / Handwritten Papers,Paragraphs,Photo,Handwriting (Neat),Obvious Rotation / Tilt,Clear,No Issue,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D21 Handwritten Notes / Handwritten Papers,8-Handwritten Pages
,doc_parsing,ocr_datasets/doc_parsing/images/doc_parsing_formula_formula_handwriting_100/1dd6e9c0a1ae.jpg,Documents & Office,D21 Handwritten Notes / Handwritten Papers,Paragraphs,Photo,Handwriting (Neat),Obvious Rotation / Tilt,Clear,No Issue,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D21 Handwritten Notes / Handwritten Papers,8-Handwritten Pages
,doc_parsing,ocr_datasets/doc_parsing/images/doc_parsing_formula_formula_handwriting_100/dd37414bada4.jpg,Documents & Office,D21 Handwritten Notes / Handwritten Papers,Paragraphs,Photo,Handwriting (Neat),Obvious Rotation / Tilt,Clear,No Issue,No Issue,No Interference,East Asian Text,Same-line Mixed Layout,,D21 Handwritten Notes / Handwritten Papers,8-Handwritten Pages
,doc_parsing,ocr_datasets/doc_parsing/images/doc_parsing_formula_formula_handwriting_100/d1f4f03b7be7.jpg,Documents & Office,D21 Handwritten Notes / Handwritten Papers,Paragraphs,Photo,Handwriting (Neat),Horizontal Layout,Clear,No Issue,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D21 Handwritten Notes / Handwritten Papers,8-Handwritten Pages
,doc_parsing,ocr_datasets/doc_parsing/images/doc_parsing_formula_formula_handwriting_100/dd4c163d5703.jpg,Documents & Office,D21 Handwritten Notes / Handwritten Papers,Paragraphs,Photo,Handwriting (Neat),Horizontal Layout,Clear,No Issue,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D21 Handwritten Notes / Handwritten Papers,8-Handwritten Pages
,doc_parsing,ocr_datasets/doc_parsing/images/doc_parsing_formula_formula_handwriting_100/887dd6b810d7.jpg,Documents & Office,D21 Handwritten Notes / Handwritten Papers,Paragraphs,Photo,Handwriting (Messy),Obvious Rotation / Tilt,Clear,No Issue,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D21 Handwritten Notes / Handwritten Papers,8-Handwritten Pages
,doc_parsing,ocr_datasets/doc_parsing/images/doc_parsing_formula_formula_handwriting_100/e9e81cf953a4.jpg,Documents & Office,D21 Handwritten Notes / Handwritten Papers,Charts / Schematics,Photo,Handwriting (Neat),Obvious Perspective Distortion,Clear,Shadows / Overexposure / Underexposure,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D21 Handwritten Notes / Handwritten Papers,8-Handwritten Pages
,doc_parsing,ocr_datasets/doc_parsing/images/doc_parsing_molecular_molecular_handwriting_100/66f25f0049ee.jpg,Documents & Office,D21 Handwritten Notes / Handwritten Papers,Charts / Schematics,Photo,Handwriting (Neat),Multi-direction Layout / Vertical Text,Clear,No Issue,Complex Background Texture / Pattern Over Text,No Interference,Latin-script Text,Non-mixed Layout,,D21 Handwritten Notes / Handwritten Papers,8-Handwritten Pages
